transaction_id,sku,transaction_ts,revenue_eur,store_id,region,customer_id,customer_email
12e80fef-3edc-4140-a6bf-b8552994f1c1,SKU-HAIR-0020,2026-03-28 12:30:10,243.49,STORE_NORDIC_005,NORDIC,CUST-000729,cust.000729@example.com
2dffd55a-abf0-425f-aae8-89dc85043816,SKU-BEAUTY-0002,2026-04-04 16:18:35,45.61,STORE_BENELUX_006,BENELUX,CUST-000458,cust.000458@example.com
1673a1a3-9d61-4eb0-974e-fc43b387c4f5,SKU-HAIR-0017,2025-12-02 19:21:11,173.98,STORE_DACH_002,DACH,CUST-000745,cust.000745@example.com
1fec73f6-da37-4307-8522-266a955bf976,SKU-BEAUTY-0018,2026-03-31 13:45:07,96.81,STORE_IBERIA_006,IBERIA,CUST-000435,cust.000435@example.com
8084d7bc-40c1-43f0-abe0-ad392ddf76a8,SKU-BEAUTY-0011,2026-02-02 00:25:52,240.93,STORE_NORDIC_003,NORDIC,CUST-000670,cust.000670@example.com
4f85f7e4-f6d4-430d-86e5-51a435ee605d,SKU-BEAUTY-0015,2026-03-16 07:32:24,148.54,STORE_EE_009,EE,CUST-000550,cust.000550@example.com
84907a5f-c6d7-460a-ab1f-830ef7e12ea4,SKU-HAIR-0012,2025-12-13 03:50:44,173.99,STORE_IBERIA_009,IBERIA,CUST-000711,cust.000711@example.com
bf34e3c6-24a1-4de0-9779-81149cdf39ad,SKU-HAIR-0018,2026-04-25 07:29:27,62.18,STORE_NORDIC_001,NORDIC,CUST-000018,cust.000018@example.com
f90d3058-cf43-4e30-9e3c-7f2e83a1b33c,SKU-HAIR-0018,2025-12-24 17:09:20,273.53,STORE_DACH_001,DACH,CUST-000370,cust.000370@example.com
55b208ef-1045-4aae-958e-f92e9aa81b55,SKU-LAUNDRY-0012,2025-12-08 09:52:26,250.81,STORE_IBERIA_003,IBERIA,CUST-000565,cust.000565@example.com
867c80a3-4886-47a6-b8e3-f51b4066b02c,SKU-ADHESIVE-0009,2026-03-19 20:10:27,224.47,STORE_BENELUX_001,BENELUX,CUST-000121,cust.000121@example.com
e6ff52d9-8894-4079-8f8c-b8d70b112f94,SKU-BEAUTY-0002,2026-04-09 02:30:24,112.44,STORE_DACH_007,DACH,CUST-000719,cust.000719@example.com
2cca9442-2bcd-4079-b5f5-7956e210fe3b,SKU-HAIR-0002,2026-02-16 00:21:08,10.51,STORE_EE_003,EE,CUST-000375,cust.000375@example.com
29cf3c93-5c1c-4f6a-9dec-1076f17dd09d,SKU-HOMECARE-0010,2025-12-25 15:34:25,229.97,STORE_IBERIA_003,IBERIA,CUST-000482,cust.000482@example.com
0d3e14fc-a966-4c5a-bca3-4d4875eca88e,SKU-LAUNDRY-0017,2025-11-19 02:18:24,217.18,STORE_IBERIA_007,IBERIA,CUST-000455,cust.000455@example.com
acf79cbc-1b5c-4528-8884-eeb16f6262cf,SKU-LAUNDRY-0001,2025-10-30 14:24:47,264.52,STORE_BENELUX_001,BENELUX,CUST-000033,cust.000033@example.com
df46cd06-ca1f-44be-b79a-57121576acb2,SKU-BEAUTY-0014,2026-02-02 22:39:42,204.44,STORE_IBERIA_007,IBERIA,CUST-000466,cust.000466@example.com
09260e2c-ff41-40f5-8bf5-366e08cde7d8,SKU-ADHESIVE-0009,2025-11-21 18:55:49,127.96,STORE_NORDIC_004,NORDIC,CUST-000161,cust.000161@example.com
4eb6c50e-71ce-4ef1-b33c-9a342b3b4116,SKU-BEAUTY-0012,2026-02-22 23:39:34,186.28,STORE_BENELUX_007,BENELUX,CUST-000225,cust.000225@example.com
35d475d2-7f0f-4202-aa52-686fdd9182d5,SKU-LAUNDRY-0002,2025-11-08 02:33:18,144.0,STORE_DACH_008,DACH,CUST-000669,cust.000669@example.com
f84dbecd-d4cc-482d-8272-86ce2a371afb,SKU-HOMECARE-0020,2026-04-10 21:15:06,59.63,STORE_NORDIC_007,NORDIC,CUST-000112,cust.000112@example.com
c44c5e19-8cb6-4835-81f8-b8565bd65863,SKU-BEAUTY-0017,2025-10-30 14:55:23,73.0,STORE_NORDIC_001,NORDIC,CUST-000167,cust.000167@example.com
13ef92c2-33ff-4db8-afca-7d1b4ca83844,SKU-HAIR-0011,2026-02-16 04:43:52,166.17,STORE_NORDIC_004,NORDIC,CUST-000654,cust.000654@example.com
5a08048b-9879-4912-802a-2d3847104f44,SKU-LAUNDRY-0020,2025-10-30 03:16:49,169.77,STORE_EE_001,EE,CUST-000496,cust.000496@example.com
250bb130-00cc-4874-9db4-04eea6111e07,SKU-HOMECARE-0013,2026-01-05 14:05:19,287.67,STORE_NORDIC_005,NORDIC,CUST-000513,cust.000513@example.com
c64e4e77-16f1-4313-9c98-54e432ee75b2,SKU-HOMECARE-0020,2025-11-26 15:41:14,100.4,STORE_BENELUX_002,BENELUX,CUST-000760,cust.000760@example.com
b0db2744-911b-4d5d-8018-d19aef8f50b1,SKU-LAUNDRY-0018,2025-11-28 19:07:13,239.12,STORE_DACH_010,DACH,CUST-000489,cust.000489@example.com
19673db7-8f4b-457c-8a46-40243e7bcf87,SKU-LAUNDRY-0008,2026-04-03 06:52:39,25.01,STORE_BENELUX_008,BENELUX,CUST-000641,cust.000641@example.com
e4efe1fe-9afc-45cf-8e0a-538b504dfb50,SKU-HOMECARE-0004,2026-02-07 02:27:40,298.02,STORE_BENELUX_003,BENELUX,CUST-000514,cust.000514@example.com
228c0371-00e6-45b0-886e-edec1951b588,SKU-ADHESIVE-0016,2025-11-05 06:14:25,235.92,STORE_NORDIC_008,NORDIC,CUST-000348,cust.000348@example.com
34de8b4d-8137-4044-ba11-49def77beaa1,SKU-BEAUTY-0013,2026-02-27 09:28:42,63.83,STORE_IBERIA_004,IBERIA,CUST-000626,cust.000626@example.com
46ae100d-c1b6-4bb9-aed9-4d0125a691e6,SKU-HAIR-0012,2026-02-02 08:51:58,241.7,STORE_IBERIA_002,IBERIA,CUST-000147,cust.000147@example.com
54d438bb-ca7c-4e78-a807-da61cb504f5c,SKU-ADHESIVE-0007,2026-01-05 02:34:59,95.14,STORE_DACH_008,DACH,CUST-000303,cust.000303@example.com
5f382004-df7c-4141-b2cb-2bc1fdbcc01a,SKU-LAUNDRY-0013,2026-03-25 16:17:11,54.99,STORE_DACH_002,DACH,CUST-000791,cust.000791@example.com
fa2dac9f-286f-4111-b689-58a2abec1204,SKU-LAUNDRY-0017,2026-01-14 08:16:43,282.03,STORE_IBERIA_003,IBERIA,CUST-000583,cust.000583@example.com
d3e7b2ab-d030-43fb-a2fd-f5d47d65115c,SKU-BEAUTY-0020,2025-12-28 09:27:36,275.26,STORE_IBERIA_010,IBERIA,CUST-000133,cust.000133@example.com
4b0e21f2-8493-40e7-b406-e3b15ab9e9c4,SKU-HOMECARE-0008,2025-11-05 18:38:57,205.13,STORE_NORDIC_002,NORDIC,CUST-000519,cust.000519@example.com
87370d8a-9146-4e12-afb9-08a89120e699,SKU-HAIR-0020,2026-04-12 03:18:48,222.69,STORE_EE_001,EE,CUST-000251,cust.000251@example.com
9d879981-4aa0-41ed-97e2-50dc85ee36fd,SKU-ADHESIVE-0010,2026-04-16 05:38:32,113.68,STORE_DACH_005,DACH,CUST-000584,cust.000584@example.com
afe5395a-ef2a-4bef-a7cc-8a8139e16b2c,SKU-ADHESIVE-0020,2025-11-18 16:17:53,105.65,STORE_IBERIA_002,IBERIA,CUST-000480,cust.000480@example.com
f8ed5c85-b6f9-4cdc-8d39-5832050c68e8,SKU-ADHESIVE-0003,2025-11-10 00:13:32,219.93,STORE_DACH_003,DACH,CUST-000407,cust.000407@example.com
50e89ab9-dca2-4189-bacd-7d0e258b822e,SKU-HAIR-0015,2025-12-21 13:05:18,298.93,STORE_NORDIC_006,NORDIC,CUST-000498,cust.000498@example.com
7a40cc9c-e66a-411c-a0fe-850afe03605f,SKU-BEAUTY-0013,2025-11-03 13:44:36,164.2,STORE_IBERIA_001,IBERIA,CUST-000482,cust.000482@example.com
90063ba3-6b30-449e-a853-1eabe3a5f30f,SKU-LAUNDRY-0008,2025-11-07 23:47:10,20.13,STORE_EE_007,EE,CUST-000371,cust.000371@example.com
83465b8c-3587-48e9-9f39-06c977682225,SKU-LAUNDRY-0003,2025-11-13 17:19:49,285.86,STORE_BENELUX_001,BENELUX,CUST-000701,cust.000701@example.com
eef5eed6-ef75-431c-a0c0-039e4ce433c6,SKU-ADHESIVE-0014,2026-02-07 09:24:32,83.26,STORE_BENELUX_002,BENELUX,CUST-000084,cust.000084@example.com
ac065e22-46e3-42ba-9663-e4cb3163e1b8,SKU-ADHESIVE-0004,2026-03-23 17:49:17,56.45,STORE_BENELUX_005,BENELUX,CUST-000056,cust.000056@example.com
daa79d35-245c-4312-af84-065d9501f3ea,SKU-LAUNDRY-0001,2026-03-12 18:34:40,60.78,STORE_NORDIC_003,NORDIC,CUST-000430,cust.000430@example.com
59770b07-6c27-4005-9710-e40b032a3169,SKU-BEAUTY-0017,2025-12-06 01:07:23,0.0,STORE_IBERIA_006,IBERIA,CUST-000585,cust.000585@example.com
5f650173-e4e9-412a-94af-980136fc9c3b,SKU-HOMECARE-0014,2026-03-21 17:38:05,185.52,STORE_DACH_010,DACH,CUST-000332,cust.000332@example.com
5ae2ff97-3fef-4e59-8840-e4a762045dcb,SKU-ADHESIVE-0001,2025-11-19 13:12:47,46.42,STORE_NORDIC_001,NORDIC,CUST-000470,cust.000470@example.com
d6b41ca6-c7df-4191-9207-ec06a16759ad,SKU-HAIR-0017,2026-02-28 15:47:11,156.92,STORE_IBERIA_005,IBERIA,CUST-000004,cust.000004@example.com
34b59bc2-0454-43df-8a4d-14cd41a9cc8c,SKU-HOMECARE-0010,2026-02-11 12:42:46,30.59,STORE_IBERIA_010,IBERIA,CUST-000224,cust.000224@example.com
050cf154-d60a-4b85-bd6b-ae8d700b1de6,SKU-HOMECARE-0007,2026-02-17 12:01:09,114.2,STORE_BENELUX_010,BENELUX,CUST-000357,cust.000357@example.com
45de4899-f701-4e5a-b19d-81331dd42e0d,SKU-HAIR-0016,2026-03-13 06:49:14,244.4,STORE_DACH_006,DACH,CUST-000017,cust.000017@example.com
4e0ee49a-1c46-47db-9f17-5c242fed89b9,SKU-BEAUTY-0007,2026-03-26 01:18:11,125.09,STORE_IBERIA_008,IBERIA,CUST-000361,cust.000361@example.com
d1b5147f-1e43-483b-9836-e8901ea3b937,SKU-BEAUTY-0017,2025-11-29 01:48:13,278.01,STORE_NORDIC_002,NORDIC,CUST-000470,cust.000470@example.com
9d17df49-eaec-4085-8e75-cac17c7a2d10,SKU-LAUNDRY-0017,2026-03-13 19:45:19,115.39,STORE_EE_007,EE,CUST-000676,cust.000676@example.com
d58c0d63-cb29-4301-a849-cf4ed7037705,SKU-ADHESIVE-0013,2025-11-17 14:55:42,298.61,STORE_EE_002,EE,CUST-000107,cust.000107@example.com
ce9cbf74-2d82-458c-a2f4-a41cea636e16,SKU-HAIR-0005,2026-03-07 03:31:17,278.27,STORE_IBERIA_010,IBERIA,CUST-000103,cust.000103@example.com
4189fd64-6bca-4c9f-b586-0bd637709c05,SKU-LAUNDRY-0006,2026-04-12 18:36:45,64.74,STORE_NORDIC_007,NORDIC,CUST-000796,cust.000796@example.com
94db40c6-128d-46d1-887f-c8c694a39df1,SKU-HOMECARE-0011,2026-03-29 20:25:53,106.15,STORE_IBERIA_002,IBERIA,CUST-000476,cust.000476@example.com
5b6fead2-6112-4bc8-b828-d49ac375a0cd,SKU-HOMECARE-0005,2025-12-18 20:25:18,281.97,STORE_IBERIA_001,IBERIA,CUST-000230,cust.000230@example.com
a5ea80f7-ece9-4b55-aeb0-0922bafcebd4,SKU-HAIR-0002,2025-11-02 14:05:08,202.47,STORE_NORDIC_007,NORDIC,CUST-000005,cust.000005@example.com
7b6c173c-ed70-4e76-bb90-712adfa0c3c0,SKU-ADHESIVE-0003,2025-11-30 13:56:17,252.46,STORE_BENELUX_006,BENELUX,CUST-000532,cust.000532@example.com
f745e802-25b3-4923-aab4-fb8567ee8041,SKU-HAIR-0007,2026-04-02 02:14:34,73.68,STORE_EE_007,EE,CUST-000401,cust.000401@example.com
ae123e27-1f2f-404c-b44a-eeaedb8f6664,SKU-ADHESIVE-0012,2026-04-22 01:30:38,39.97,STORE_EE_007,EE,CUST-000652,cust.000652@example.com
941a104c-4ef6-4625-83e2-0150fbb57ec1,SKU-BEAUTY-0005,2025-11-20 11:25:24,48.79,STORE_NORDIC_009,NORDIC,CUST-000237,cust.000237@example.com
bc7d29ff-5a74-4a5e-9d61-64e1b2b36581,SKU-LAUNDRY-0001,2025-12-30 02:16:52,253.14,STORE_EE_007,EE,CUST-000643,cust.000643@example.com
f3a23b56-3b6a-4c0e-a1ba-27c670145693,SKU-HOMECARE-0019,2026-02-20 16:41:24,,STORE_BENELUX_002,BENELUX,CUST-000448,cust.000448@example.com
f14d2d68-820c-4e30-80e7-550e010e4b9d,SKU-ADHESIVE-0009,2025-11-02 09:37:33,186.0,STORE_BENELUX_001,BENELUX,CUST-000557,cust.000557@example.com
b4329da7-34e1-4581-b188-8086d006d1d9,SKU-LAUNDRY-0009,2025-12-25 03:31:33,190.88,STORE_BENELUX_008,BENELUX,CUST-000797,cust.000797@example.com
2ae377da-fb7f-42f2-a9b4-7291109cb6f3,SKU-HOMECARE-0019,2025-12-18 01:41:24,252.37,STORE_BENELUX_009,BENELUX,CUST-000744,cust.000744@example.com
cbb3bd7f-6520-4774-92bd-c0c9e3d727b1,SKU-BEAUTY-0015,2026-04-14 19:59:43,26.26,STORE_DACH_005,DACH,CUST-000148,cust.000148@example.com
40fa66bb-26dd-49be-8f41-771327199c21,SKU-LAUNDRY-0014,2026-04-20 04:55:37,138.55,STORE_DACH_002,DACH,CUST-000611,cust.000611@example.com
af6f5d2d-d192-41c1-ba2f-6918afb897f8,SKU-HAIR-0013,2026-01-31 20:09:53,24.6,STORE_BENELUX_002,BENELUX,CUST-000371,cust.000371@example.com
4ede71ed-8ac3-423a-ad46-cd2f57a38d05,SKU-ADHESIVE-0009,2026-04-19 06:07:55,23.46,STORE_DACH_007,DACH,CUST-000641,cust.000641@example.com
4e8f7887-7c41-4453-a204-ba39c9332461,SKU-HOMECARE-0005,2026-02-15 15:32:51,242.84,STORE_NORDIC_008,NORDIC,CUST-000185,cust.000185@example.com
ef9f3e65-dc2d-406c-a4db-56bc470493e5,SKU-BEAUTY-0019,2026-02-21 23:56:09,36.49,STORE_EE_001,EE,CUST-000352,cust.000352@example.com
7223a48e-00b3-43ff-bc8f-f277305f9576,SKU-BEAUTY-0018,2025-11-03 05:30:14,48.78,STORE_EE_001,EE,CUST-000760,cust.000760@example.com
94f715a9-e75b-4dd7-8440-de23a4f4fa59,SKU-HAIR-0015,2026-04-20 23:25:02,156.12,STORE_EE_001,EE,CUST-000780,cust.000780@example.com
9a3dd9f2-0478-4d9b-879e-84caafea8c1d,SKU-HAIR-0017,2025-12-19 10:49:44,99.27,STORE_BENELUX_001,BENELUX,CUST-000226,cust.000226@example.com
f58016ba-587e-42e1-881d-d5badeff9035,SKU-LAUNDRY-0018,2026-01-27 04:20:53,60.97,STORE_NORDIC_008,NORDIC,CUST-000095,cust.000095@example.com
55b35dfd-c1b3-416e-984a-c3d89d8605c8,SKU-LAUNDRY-0006,2026-03-10 21:41:11,154.52,STORE_IBERIA_007,IBERIA,CUST-000410,cust.000410@example.com
3244ecc8-390e-4a64-88e5-4da7797faa33,SKU-LAUNDRY-0007,2026-03-17 16:48:42,32.21,STORE_NORDIC_007,NORDIC,CUST-000785,cust.000785@example.com
7ba02e74-73b3-4251-a5b0-8adb82cc0b9e,SKU-ADHESIVE-0001,2026-02-26 10:44:31,265.02,STORE_IBERIA_007,IBERIA,CUST-000434,cust.000434@example.com
039c8b51-9e4d-47c9-956b-2599b4d02f04,SKU-HOMECARE-0001,2026-04-05 14:10:32,115.84,STORE_DACH_010,DACH,CUST-000205,cust.000205@example.com
c715cf1b-d58b-4e0c-b2eb-852c261bd8e6,SKU-ADHESIVE-0013,2025-12-24 11:27:09,51.42,STORE_DACH_008,DACH,CUST-000035,cust.000035@example.com
0523883c-0570-4b4c-8615-6a159ee413b2,SKU-ADHESIVE-0015,2026-03-31 01:36:39,106.64,STORE_EE_009,EE,CUST-000031,cust.000031@example.com
965e7f4e-c6f5-41c8-8052-a6e62cfa0d8b,SKU-HOMECARE-0020,2025-12-28 13:13:24,74.73,STORE_BENELUX_006,BENELUX,CUST-000221,cust.000221@example.com
03cfcb82-fb7e-4f1f-966e-b5b4819e7273,SKU-BEAUTY-0013,2026-03-31 21:51:03,96.6,STORE_DACH_001,DACH,CUST-000012,cust.000012@example.com
c2527b1d-6628-4997-a301-abc31c778ac3,SKU-LAUNDRY-0008,2025-11-17 11:24:34,169.14,STORE_NORDIC_004,NORDIC,CUST-000395,cust.000395@example.com
23cb97d1-b27f-4811-962f-3eb35e9c7e7c,SKU-ADHESIVE-0014,2026-03-09 22:43:54,215.3,STORE_EE_005,EE,CUST-000688,cust.000688@example.com
134b8441-f36b-4980-a577-3f719e70d56d,SKU-BEAUTY-0004,2025-11-06 13:49:56,244.29,STORE_IBERIA_006,IBERIA,CUST-000203,cust.000203@example.com
01d8511d-b7ef-414b-829a-da5010ee44d3,SKU-ADHESIVE-0010,2025-12-13 09:34:21,37.1,STORE_NORDIC_007,NORDIC,CUST-000464,cust.000464@example.com
e8719a45-80b4-4a8f-9e20-31c0f064f20f,SKU-HAIR-0001,2026-04-23 12:19:53,86.58,STORE_EE_001,EE,CUST-000660,cust.000660@example.com
671b225a-c1a7-4d61-baea-7a3e59f93d82,SKU-BEAUTY-0008,2025-11-05 02:04:48,40.62,STORE_IBERIA_005,IBERIA,CUST-000413,cust.000413@example.com
c079afe6-4c35-4e0f-b62d-c8d7b44796e8,SKU-LAUNDRY-0019,2025-12-20 19:50:17,22.23,STORE_NORDIC_001,NORDIC,CUST-000098,cust.000098@example.com
0034c602-ff7b-44ab-8788-b9555304b67b,SKU-HAIR-0007,2026-01-12 20:48:20,121.0,STORE_NORDIC_006,NORDIC,CUST-000570,cust.000570@example.com
ee799ede-69b6-4090-b6b6-deb479737499,SKU-ADHESIVE-0008,2026-02-25 11:44:53,148.76,STORE_NORDIC_008,NORDIC,CUST-000657,cust.000657@example.com
87e95cf7-a13f-4c78-bd15-728b944bcc57,SKU-HOMECARE-0009,2026-03-18 03:01:55,68.37,STORE_DACH_001,DACH,CUST-000011,cust.000011@example.com
9055fab4-4dd7-448e-8576-f4b9d67bbe9d,SKU-BEAUTY-0009,2025-10-29 10:47:42,52.3,STORE_IBERIA_004,IBERIA,CUST-000196,cust.000196@example.com
60782586-df94-4357-b362-9630ee5ec02b,SKU-HAIR-0010,2025-12-18 16:49:27,265.16,STORE_DACH_005,DACH,CUST-000045,cust.000045@example.com
91ebee5c-2c37-47e0-81b2-c5b7ef9f780c,SKU-HAIR-0018,2026-02-18 18:51:20,237.79,STORE_NORDIC_010,NORDIC,CUST-000389,cust.000389@example.com
2fadb1e4-be5c-4da1-a9be-1fe4dc0c2c1e,SKU-ADHESIVE-0013,2026-03-01 03:57:10,39.2,STORE_IBERIA_002,IBERIA,CUST-000152,cust.000152@example.com
f423cfc2-76b4-4e29-b8bc-4ce8a1259949,SKU-LAUNDRY-0016,2025-12-29 23:58:56,157.24,STORE_IBERIA_002,IBERIA,CUST-000247,cust.000247@example.com
03396de7-9316-4b49-8f18-eeb26428bc38,SKU-BEAUTY-0012,2026-04-08 17:40:30,28.9,STORE_IBERIA_004,IBERIA,CUST-000785,cust.000785@example.com
059d51b7-22e9-4585-9cc6-f90bae174838,SKU-HAIR-0002,2026-03-07 16:31:05,208.94,STORE_BENELUX_004,BENELUX,CUST-000077,cust.000077@example.com
2e48a149-0b2b-4658-87e5-e6a7187708a9,SKU-BEAUTY-0016,2026-03-25 09:05:30,245.82,STORE_BENELUX_008,BENELUX,CUST-000193,cust.000193@example.com
de08c3f5-ec05-4ef0-b3ef-571f99781358,SKU-HOMECARE-0004,2025-11-27 09:27:13,257.74,STORE_EE_009,EE,CUST-000779,cust.000779@example.com
579faf5b-753f-4ed4-b90d-cc2e9c17b189,SKU-ADHESIVE-0018,2026-04-15 00:16:54,274.36,STORE_EE_002,EE,CUST-000225,cust.000225@example.com
49606397-a7bd-47a0-a513-fa862c6d238f,SKU-LAUNDRY-0002,2026-03-10 17:59:52,62.1,STORE_EE_009,EE,CUST-000410,cust.000410@example.com
fe97dafd-0b91-4627-b6c8-35483c4e118a,SKU-HAIR-0015,2025-12-14 04:52:08,195.04,STORE_NORDIC_010,NORDIC,CUST-000151,cust.000151@example.com
eb9667f4-00ad-4cfa-a389-11f28c0bc05e,SKU-ADHESIVE-0006,2025-12-19 01:27:11,57.33,STORE_DACH_008,DACH,CUST-000030,cust.000030@example.com
db8aa7f3-f34e-4b70-ad98-0457ceba4c1d,SKU-ADHESIVE-0016,2026-02-04 02:52:38,26.59,STORE_DACH_009,DACH,CUST-000442,cust.000442@example.com
3277eed6-1592-4406-8c54-fe9b6a35965d,SKU-HOMECARE-0014,2026-01-18 13:10:16,133.24,STORE_NORDIC_001,NORDIC,CUST-000379,cust.000379@example.com
6b6fd263-5c5d-4439-abb3-8d81130bf5a6,SKU-BEAUTY-0004,2026-02-06 04:42:13,58.05,STORE_BENELUX_005,BENELUX,CUST-000181,cust.000181@example.com
0dc71d16-9879-45a6-91e1-434fca281a32,SKU-HAIR-0015,2025-11-07 19:24:23,204.82,STORE_IBERIA_002,IBERIA,CUST-000662,cust.000662@example.com
e7628aa8-96b3-4ab1-bbe3-31927f43f71d,SKU-BEAUTY-0020,2026-03-13 07:43:48,80.95,STORE_DACH_010,DACH,CUST-000068,cust.000068@example.com
2c58e83e-0696-4674-974a-9434e3d7e3db,SKU-LAUNDRY-0015,2026-02-01 15:26:01,118.77,STORE_IBERIA_007,IBERIA,CUST-000226,cust.000226@example.com
376f8114-024c-49c6-adbf-acbb9c949de7,SKU-LAUNDRY-0017,2026-03-19 23:54:21,236.03,STORE_BENELUX_003,BENELUX,CUST-000356,cust.000356@example.com
8c3790e1-445b-4022-89c6-c2b2d0b5eb6a,SKU-HOMECARE-0009,2025-12-13 19:48:50,56.74,STORE_DACH_002,DACH,CUST-000718,cust.000718@example.com
7e625450-0eb2-417c-9d81-3068a7757202,SKU-HAIR-0019,2025-10-30 23:06:54,204.9,STORE_BENELUX_006,BENELUX,CUST-000171,cust.000171@example.com
8f731693-e57f-4f0b-999d-87b6c22a6e2a,SKU-LAUNDRY-0002,2026-03-09 09:04:54,101.21,STORE_IBERIA_007,IBERIA,CUST-000182,cust.000182@example.com
59bf5ac5-f68e-4f7b-b58e-722d4872426b,SKU-LAUNDRY-0012,2026-01-28 06:05:39,106.61,STORE_DACH_010,DACH,CUST-000486,cust.000486@example.com
c5f357d4-993a-4b14-9cfb-8fbc28ce2284,SKU-LAUNDRY-0010,2026-02-07 11:41:54,245.94,STORE_DACH_001,DACH,CUST-000581,cust.000581@example.com
fc89d0c5-2029-4419-8322-ab8c6fd98bb5,SKU-HOMECARE-0015,2026-01-01 16:08:11,226.86,STORE_EE_003,EE,CUST-000794,cust.000794@example.com
08c3073e-65fd-481c-b5c4-91392cea30f6,SKU-ADHESIVE-0007,2026-01-25 13:42:00,220.83,STORE_IBERIA_008,IBERIA,CUST-000559,cust.000559@example.com
02d87243-58c2-4758-a844-c8f4c3f430c4,SKU-BEAUTY-0017,2026-01-30 13:01:25,91.39,STORE_DACH_006,DACH,CUST-000342,cust.000342@example.com
e80c2d78-64bc-4ec6-b18c-7f127374ffb2,SKU-ADHESIVE-0013,2026-04-12 18:15:11,206.2,STORE_DACH_005,DACH,CUST-000746,cust.000746@example.com
a64cc3e0-e506-4cb7-bda6-68477c980292,SKU-ADHESIVE-0016,2026-01-06 06:47:05,108.12,STORE_BENELUX_003,BENELUX,CUST-000032,cust.000032@example.com
96b3a497-e48e-47de-abcd-d05499275dc2,SKU-HOMECARE-0001,2026-03-09 07:12:39,59.36,STORE_BENELUX_002,BENELUX,CUST-000387,cust.000387@example.com
ba8d174e-069f-4e25-9449-fe31d5843955,SKU-ADHESIVE-0005,2026-04-18 22:07:22,296.21,STORE_EE_008,EE,CUST-000540,cust.000540@example.com
cb39b517-9616-452f-bedf-75e8e2aabdc4,SKU-BEAUTY-0007,2026-03-13 18:33:28,177.35,STORE_NORDIC_007,NORDIC,CUST-000283,cust.000283@example.com
d5c21901-5c1d-4ec6-b3cb-d401f3890fa9,SKU-ADHESIVE-0005,2025-12-23 11:50:52,38.2,STORE_NORDIC_010,NORDIC,CUST-000466,cust.000466@example.com
51baf65f-2706-4dce-96c8-abf1ec832d6e,SKU-BEAUTY-0007,2025-12-23 18:14:51,150.42,STORE_DACH_001,DACH,CUST-000702,cust.000702@example.com
4c448131-2acd-4182-9759-321ad7348c10,SKU-LAUNDRY-0018,2025-10-31 12:25:57,199.79,STORE_EE_009,EE,CUST-000311,cust.000311@example.com
e4da927b-7c61-4d6e-9912-6c867aac755f,SKU-HAIR-0001,2026-01-20 01:12:59,66.37,STORE_IBERIA_001,IBERIA,CUST-000608,cust.000608@example.com
644fc1e2-bed2-43d6-ab24-0e4e72b600e3,SKU-BEAUTY-0005,2026-03-06 16:24:37,16.4,STORE_NORDIC_001,NORDIC,CUST-000142,cust.000142@example.com
d7eb25af-6cb0-43d4-a8fa-c1abc4abd205,SKU-LAUNDRY-0006,2026-01-20 09:16:09,286.17,STORE_EE_003,EE,CUST-000731,cust.000731@example.com
eba2308b-2c24-48c8-8a5b-68973a30abec,SKU-HOMECARE-0007,2026-03-01 04:36:35,88.3,STORE_EE_002,EE,CUST-000033,cust.000033@example.com
9064a79d-b2f4-4f93-a1ca-050600cd26b1,SKU-BEAUTY-0017,2025-12-27 19:54:01,120.63,STORE_IBERIA_007,IBERIA,CUST-000101,cust.000101@example.com
94438015-185a-45e2-83b9-9cf6be74df82,SKU-HOMECARE-0019,2025-12-06 05:32:06,131.59,STORE_BENELUX_010,BENELUX,CUST-000331,cust.000331@example.com
8372752f-409d-488e-85df-fe59f3f4b1ba,SKU-BEAUTY-0013,2026-02-27 11:56:40,125.77,STORE_NORDIC_003,NORDIC,CUST-000205,cust.000205@example.com
6dfd4968-3b1a-45eb-9266-f88cd1062a8a,SKU-HOMECARE-0009,2025-12-28 07:39:58,56.23,STORE_IBERIA_009,IBERIA,CUST-000448,cust.000448@example.com
1a1a9bd2-47fb-44b4-a43f-9e51df2bad87,SKU-ADHESIVE-0020,2025-11-02 20:43:54,141.31,STORE_EE_006,EE,CUST-000438,cust.000438@example.com
7bd7496c-331e-4a1f-a2cb-83b7dadf4a9f,SKU-LAUNDRY-0019,2026-03-30 05:44:16,287.3,STORE_EE_001,EE,CUST-000432,cust.000432@example.com
3e19a8fc-bdd7-42b4-aaf3-0d043cbbbbac,SKU-LAUNDRY-0018,2025-11-07 21:15:45,154.39,STORE_BENELUX_010,BENELUX,CUST-000131,cust.000131@example.com
c1a52df3-ea08-4be6-83d0-b54cbd3148e3,SKU-BEAUTY-0007,2026-01-25 20:33:02,121.77,STORE_IBERIA_003,IBERIA,CUST-000007,cust.000007@example.com
6bd4f474-41b1-4c1a-92a6-8ee44a13fc27,SKU-LAUNDRY-0018,2026-02-15 06:55:26,17.83,STORE_DACH_002,DACH,CUST-000666,cust.000666@example.com
d43ab7e0-b74f-4483-baa7-76d7adeb697a,SKU-HOMECARE-0015,2026-03-16 17:00:08,259.49,STORE_IBERIA_006,IBERIA,CUST-000125,cust.000125@example.com
5da36d5c-7bae-417b-9d2b-179216eb2160,SKU-LAUNDRY-0009,2026-04-20 07:00:46,155.6,STORE_DACH_004,DACH,CUST-000576,cust.000576@example.com
